age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
3,entrepreneur,married,unknown,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,entrepreneur,married,unknown,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,management,married,high.school,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
4,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,unemployed,married,basic.9y,unknown,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,12,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
5,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,professional.course,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,unknown,married,basic.6y,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,technician,unknown,high.school,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,single,high.school,unknown,no,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,management,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,management,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,technician,divorced,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,entrepreneur,married,professional.course,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,university.degree,unknown,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,self-employed,married,basic.9y,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,unknown,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,single,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,unknown,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
5,housemaid,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,technician,married,professional.course,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,blue-collar,single,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,professional.course,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
4,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,blue-collar,married,basic.9y,unknown,no,no,telephone,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,retired,married,basic.4y,unknown,yes,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,technician,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,management,married,university.degree,unknown,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,retired,married,university.degree,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,technician,divorced,professional.course,unknown,yes,yes,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,entrepreneur,married,professional.course,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,retired,married,basic.9y,unknown,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,management,married,university.degree,unknown,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,retired,married,university.degree,unknown,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,single,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,single,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,technician,married,high.school,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,management,married,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,blue-collar,married,basic.6y,no,no,yes,cellular,aug,wed,8,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,technician,single,university.degree,no,yes,yes,cellular,aug,wed,8,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,single,professional.course,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,single,university.degree,no,yes,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,single,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,technician,single,university.degree,no,yes,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,high.school,no,no,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,services,married,high.school,no,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,high.school,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,services,married,high.school,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,entrepreneur,married,basic.4y,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,single,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,technician,married,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,professional.course,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,professional.course,unknown,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,professional.course,unknown,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,professional.course,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,unknown,divorced,university.degree,no,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
3,technician,single,professional.course,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,entrepreneur,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,self-employed,married,basic.4y,unknown,unknown,unknown,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,services,married,high.school,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,high.school,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,technician,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,single,university.degree,unknown,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,housemaid,married,high.school,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,self-employed,married,basic.9y,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,housemaid,married,basic.4y,unknown,yes,no,telephone,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,housemaid,married,basic.4y,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,technician,divorced,high.school,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,university.degree,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,university.degree,unknown,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,self-employed,married,university.degree,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,self-employed,married,basic.9y,unknown,yes,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
4,self-employed,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,self-employed,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,single,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,single,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,professional.course,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,blue-collar,married,university.degree,unknown,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
5,technician,divorced,university.degree,unknown,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,high.school,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,retired,married,basic.4y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,technician,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,admin.,single,high.school,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,single,university.degree,unknown,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,self-employed,married,university.degree,unknown,yes,no,cellular,aug,thu,13,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,technician,married,university.degree,unknown,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,single,high.school,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,management,married,university.degree,no,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,technician,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,management,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,self-employed,married,basic.9y,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
4,admin.,married,high.school,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,technician,single,professional.course,no,yes,no,telephone,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,single,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
3,technician,married,professional.course,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,high.school,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,retired,married,basic.4y,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,divorced,university.degree,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,technician,married,high.school,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,single,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,blue-collar,married,basic.6y,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,high.school,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,technician,married,high.school,no,yes,yes,telephone,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,single,university.degree,no,no,no,telephone,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,services,married,high.school,no,yes,no,cellular,aug,thu,9,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
4,admin.,married,high.school,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,admin.,married,high.school,unknown,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,housemaid,married,basic.6y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,technician,married,high.school,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,professional.course,no,no,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,self-employed,married,basic.9y,unknown,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
4,technician,married,professional.course,no,yes,yes,cellular,aug,thu,14,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,blue-collar,married,basic.6y,unknown,unknown,unknown,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,management,married,university.degree,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,technician,single,university.degree,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,professional.course,no,no,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,married,professional.course,no,yes,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,technician,single,university.degree,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,management,married,high.school,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,admin.,married,university.degree,no,yes,no,telephone,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,admin.,married,university.degree,no,no,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,technician,single,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
